
---------- Begin Simulation Statistics ----------
sim_seconds                                  2.720493                       # Number of seconds simulated
system.mem_ctrls0.rdQLenPdf::13                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::14                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::15                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::16                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::17                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::18                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::19                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::20                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::21                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::22                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::23                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::24                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::25                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::26                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::27                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::28                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::29                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::30                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.rdQLenPdf::31                     0                       # What read queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::0                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::1                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::2                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::3                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::4                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::5                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::6                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::7                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::8                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::9                      2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::10                     2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::11                     2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::12                     2                       # What write queue length does an incoming req see
system.mem_ctrls0.wrQLenPdf::13                     2                       # What write queue length does an incoming req see
